sense ID	lemma	variant	POS	comment
100448	cienie pod oczami	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> ##A1: {wstręt; brzydota} - s [Starała się zatuszować nieznośne cienie pod oczami: najpierw płatkami hydrożelowymi, a potem podkładem i korektorem.] ##A2: {smutek, wstręt; brzydota, nieszczęście} - s [Nie cierpię patrzeć na swoje odbicie w lustrze, bo zawsze mam wrażenie, że mam okropne cienie pod oczami.]
100462	koparka zgarniakowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
100485	imprinting genomowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
100487	naznaczenie genetyczne	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
100506	ograniczone zaburzenie dysocjacyjne	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
100511	orkiestra wojskowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
100576	walka wręcz	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0
100751	okręt pomocniczy	1	2	##K: og. ##D: okręt pełniący pomocniczą rolę wobec okrętów bojowych. [##P: ] {##L: } <##nDD>
100865	dać łupnia	1	1	brak danych <##nDD> <##VLC: AK>
100867	dawać łupnia	1	1	brak danych <##nDD> <##VLC: CZ>
100869	dostać łupnia	1	1	brak danych <##nDD> <##VLC: WY>
100871	dostawać łupnia	1	1	brak danych <##nDD> <##VLC: ZD>
100885	teleskop zwierciadlany	1	2	##K: specj. ##D: rodzaj teleskopu, którego ważnym elementem jest zwierciadło wklęsłe skupiające światło. <##nDD>
101084	autobus członowy	1	2	##K: og. ##D: autobus składający się z dwóch lub trzech części połączonych przegubem zginającym się podczas zakręcania i umożliwiającym swobodne przechodzenie pomiędzy członami, gdzie przegub jest osłonięty miechem (zwanym potocznie harmonią). [##P: ] {##L: http://pl.wikipedia.org/wiki/Autobus_cz%C5%82onowy} <##s> <##nDD> 
101031	karabin odtylcowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101085	autobus przegubowy	1	2	##K: og. ##D: autobus składający się z dwóch lub trzech części połączonych przegubem zginającym się podczas zakręcania i umożliwiającym swobodne przechodzenie pomiędzy członami, gdzie przegub jest osłonięty miechem (zwanym potocznie harmonią). [##P: ] {##L: http://pl.wikipedia.org/wiki/Autobus_cz%C5%82onowy} <##s> <##nDD>
101094	smażyć się we własnym sosie	1	1	##K: pot. ##D: pozostawać ciągle w tym samym stanie, tej samej sytuacji, mimo chęci lub konieczności zmian. [##P: Pragniemy zmian, bo ileż można smażyć się we własnym sosie!] <##nDD> <##VLC: ST>
101115	chłopiec na posyłki	1	2	##K: og. ##D: pomocnik, goniec. <##nDD> ##A1: 0 ##A2: 0
101200	ogranicznik przepięciowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101202	ochronnik przeciwprzepięciowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101219	rządzić żelazną ręką	1	1	brak danych <##nDD> <##VLC: CZ>
101220	trzymać ... żelazną ręką	1	1	brak danych <##nDD> <##VLC: CZ>
101288	trasa rajdu	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101313	przyśpieszacz wulkanizacji	1	2	##K: specj. ##D: substancja katalizująca reakcje zachodzące podczas procesu wulkanizacji. [##P: ] {##L: } <##nDD>
101314	przyśpieszacz zapłonu	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101324	włącznik sensorowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
101325	przełącznik sensorowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101345	układ regulacji	1	2	##K: specj. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Uk%C5%82ad_sterowania} <##nDD>
101347	łączliwość składniowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101351	chora psychicznie	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
101350	łączliwość gramatyczna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101355	aparat cyfrowy	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
101376	potencjał siły ciężkości	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101500	pojęcie filozoficzne	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101502	duch dziejów	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101503	duch epoki	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101535	nadstawić głowę	1	1	##K: pot. ##D: zaryzykować przyjęciem na siebie przykrych konsekwencji, które, w innym przypadku, spadłyby na kogoś innego. [##Z: To bardzo społecznie z waszej strony, że nadstawiliście głowy, żeby wasi koledzy uniknęli tych konsekwencji, ale chcę znać nazwiska osób, które faktycznie odpowiadają za to zamieszanie.] <##nDD> <##VLC: AK>
101536	nadstawić grzbiet	1	1	##K: pot. ##D: zaryzykować przyjęciem na siebie przykrych konsekwencji, które, w innym przypadku, spadłyby na kogoś innego. [##Z: Nadstawiłam grzbiet poraz ostatni, jesteś dorosła, radź sobie sama.] <##nDD> <##VLC: AK>
101537	nadstawić grzbietu	1	1	##K: pot. ##D: zaryzykować przyjęciem na siebie przykrych konsekwencji, które, w innym przypadku, spadłyby na kogoś innego. [##Z: Nie nadstawię więcej grzbietu, bo to ja zawsze obrywam po dupie.] <##nDD> <##VLC: AK>
101538	nadstawiać głowy	1	1	##K: pot. ##D: ściągać na siebie ewentualne nieprzyjemności, aby ktoś inny był bezpieczny. [##Z: Zawsze nadstawiałam głowy rodzicom, żebyś ty mógł robić karierę, odwdzięcz się teraz.] <##nDD> <##VLC: CZ, DZn, ST>
101539	nadstawiać głowę	1	1	##K: pot. ##D: ściągać na siebie ewentualne nieprzyjemności, aby ktoś inny był bezpieczny. [##Z: Jak długo mam jeszcze nadstawiać głowę za ciebie?!] <##nDD> <##VLC: CZ, DZn, ST>
101540	nadstawiać karku	1	1	##K: pot. ##D: ściągać na siebie ewentualne nieprzyjemności, aby ktoś inny był bezpieczny. [##Z: Całe życie nadstawiałam karku za mojego młodszego brata.] <##nDD> <##VLC: CZ, DZn, ST>
101541	nadstawiać grzbiet	1	1	##K: pot. ##D: ściągać na siebie ewentualne nieprzyjemności, aby ktoś inny był bezpieczny. [##Z: Mój kolega z pracy ciągle nadstawia za mnie grzbiet przed szefem, chociaż wcale go nigdy o nic nie prosiłam.] <##nDD> <##VLC: CZ, DZn, ST>
101542	nadstawiać grzbietu	1	1	##K: pot. ##D: ściągać na siebie ewentualne nieprzyjemności, aby ktoś inny był bezpieczny. [##Z: Nie musisz za mnie wiecznie nastawiać grzbietu, jestem już dorosła i potrafię ponosić konsekwencje swoich czynów.] <##nDD> <##VLC: CZ, DZn, ST>
101586	stan środowiska	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
609127	stopień służbowy	1	2	##K: specj. ##D: stopień zawodowy w służbach państwowych (policja, straż pożarna, wojsko, prokuratura itp.). [##W: Na otoku umieszcza się oznakę stopnia służbowego ABW.] <##nDD>
101624	pojazd księżycowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101797	ryba półwędrowna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101816	zasada pirymidynowa	1	2	##K: specj. ##D: naturalna pochodna pirymidyny. [##W:  Nić kodująca nie bierze bezpośredniego udziału w transkrypcji, lecz stanowi strukturalne odzwierciedlenie pierwotnego transkryptu RNA, z wyjątkiem zasady pirymidynowej w nici kodującej - tyminy, dla której odpowiednikiem w transkrypcie (tj. syntezowanej cząsteczce RNA) jest zasada pirymidynowa - uracyl.] {##L: } <##nDD>
101865	kapsuła ratownicza	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
101879	zakon mnisi	1	2	##K: og. ##D: zakon lub zgromadzenie zakonne, którego członkowie żyją w całkowitym odosobnieniu od świata, poświęcając czas na modlitwę i pracę. [##P: ] {##L: http://pl.wikipedia.org/wiki/Zakon_mniszy} <##nDD>
101940	wytrącić z równowagi	1	1	brak danych <##nDD> <##VLC: WY>
101941	wytrącać z równowagi	1	1	brak danych <##nDD> <##VLC: DZn, ZD>
102049	sprawozdanie finansowe	1	2	##K: og. ##D: uporządkowane przedstawienie sytuacji finansowej i finansowych wyników działalności jednostki. [##W: Celem sprawozdań finansowych o ogólnym przeznaczeniu jest dostarczanie informacji na temat sytuacji finansowej, finansowych wyników działalności i przepływów środków pieniężnych jednostki, które są użyteczne dla szerokiego kręgu użytkowników przy podejmowaniu przez nich decyzji gospodarczych.] {##L: http://pl.wikipedia.org/wiki/Sprawozdanie_finansowe} <##nDD>
102051	działo okrętowe	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
622318	kościół konkatedralny	1	2	##K: specj. ##D: drugi kościół archidiecezji lub diecezji, druga siedziba ordynariusza. {##L: http://pl.wikipedia.org/wiki/Konkatedra} <##nDD> ##A1: 0 ##A2: 0
102063	but turystyczny	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> 
102076	zakon mniszy	1	2	##K: og. ##D: zakon lub zgromadzenie zakonne, którego członkowie żyją w całkowitym odosobnieniu od świata, poświęcając czas na modlitwę i pracę. [##P: ] {##L: http://pl.wikipedia.org/wiki/Zakon_mniszy} <##nDD>
102079	zakon szpitalny	1	2	##K: og. ##D: zakon lub zgromadzenie zakonne, którego członkowie zajmują się pracą w szpitalach, pomocą chorym, często prowadzą swoje placówki. [##W: Jako zakon szpitalny specjalizują się w ziołolecznictwie, prowadzeniu aptek oraz opiece nad chorymi psychicznie.] <##nDD> 
102119	stewa rufowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102130	węzłówka dziobowa	1	2	##K: specj. ##D: element konstrukcyjny jednostki pływającej o drewnianej konstrukcji szkieletowej (zobacz: szkielet żaglowca) wzmacniający połączenie stępki ze stewą dziobową. {##L: http://pl.wikipedia.org/wiki/W%C4%99z%C5%82%C3%B3wka_dziobowa} <##nDD> 
102131	węzłówka rufowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102189	lek nasenny	1	2	##K: og. ##D: lek, którego głównym działaniem jest leczenie zaburzeń snu. [##W: Przedawkowanie leków nasennych może prowadzić do śpiączki lub nawet śmierci.] <##nDD> 
102202	zakon żeński	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102211	zakon męski	1	2	##K: og. ##D: zakon, do którego wstępować mogą wyłącznie mężczyźni. [##W: Różnorodność zakonów rzymskokatolickich była niezrozumiała dla caratu, bowiem w prawosławnej Rosji przed rozbiorami Rzeczypospolitej istniał jeden zakon męski i jeden żeński.] <##nDD>
102242	niech to szlag	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102243	szlag by to trafił	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102292	rewident taboru kolejowego	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
##A1: 0 ##A2: 0
102304	zakon benedyktyński	1	2	##K: specj. ##D: związek wszystkich wspólnot życia konsekrowanego opierających się na Regule św. Benedykta. [##P: ] {##L: } <##nDD> 
102314	Konfraternia Benedyktyńska	1	2	##K: specj. ##D: związek wszystkich wspólnot życia konsekrowanego opierających się na Regule św. Benedykta. <##nDD> 
102318	lotnisko miejskie	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
102349	pozostawać w sprzeczności	1	1	brak danych <##nDD> <##VLC: ST>
102418	roślina miododajna	1	2	##K: og.
##D: roślina pszczelarska, roślina pożytkowa – roślina o kwiatach barwnych i wonnych, kwitnących długo i obficie, które dostarczają pszczołom surowca do produkcji miodu – nektaru, spadzi i pyłku.
[##W: Jedną z najlepszych roślin miododajnych jest facelia.] <##nDD>

102488	środek nasenny	1	2	##K: og. ##D: preparat powodujący sen. [##WN: Belg Frank Vandenbroucke, który pięć dni temu trafił do szpitala w Mediolanie z powodu przedawkowania środków nasennych zaprzecza, informacjom, że chciał sobie odebrać życie.] <##nDD>
102511	członek założyciel	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102567	pęcherzyk fosfolipidowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102591	neutrino mionowe	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102592	neutrino taonowe	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102593	antyneutrino elektronowe	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102594	antyneutrino mionowe	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102595	antyneutrino taonowe	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102600	metoda piknometryczna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Piknometria} <##nDD>
102629	osad deluwialny	1	2	##K: specj. ##D: luźny lub słabo spojony osad powstający w wyniku akumulacji (osadzania) drobnych cząstek mineralnych z gleb, glin, lessów, pokryw zwietrzelinowych itp., wypłukanych i zmytych ze stoków przez wody opadowe. [##P: ] {##L: http://pl.wikipedia.org/wiki/Deluwium} <##nDD>
102743	posłać na białe niedźwiedzie	1	1	brak danych <##nDD> <##VLC: DZd>
102971	droga wylotowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
102975	analizator składniowy	1	2	##K: specj. ##D: program dokonujący analizy składniowej danych wejściowych w celu określenia ich struktury gramatycznej w związku z określoną gramatyką formalną. [##P: Najczęstszym zastosowaniem analizatorów składniowych jest analiza języków programowania.] {##L: http://pl.wikipedia.org/wiki/Analizator_sk%C5%82adniowy} <##nDD> 
102980	gleba kwaśna	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
103017	regulator temperatury	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103123	środek gaśniczy	1	2	##K: specj. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/%C5%9Arodek_ga%C5%9Bniczy} <##s> <##nDD>
103196	komórka kostna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103275	zamrożenie płac	1	2	##K: specj. ##D: narzędzie stosowane w celu zahamowania inflacji, polegające na tymczasowym zamrożeniu płac, jak również i cen. {##L: http://pl.wikipedia.org/wiki/Zamro%C5%BCenie_p%C5%82ac} <##nDD>
103364	kąpiel borowinowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103374	kąpiel lecznicza	1	2	##K: og. ##D: specjalna kąpiel, która ma właściwości medyczne i jest stosowana w celu pozbycia się jakichś dolegliwości chorobowych. <##nDD> 
103379	płyn do kąpieli	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103386	łaźnia parowa	1	2	##K: og. ##D: łaźnia, w której wytwarzane są duże ilości pary. [##P: Cotygodniowe wizyty w łaźni parowej były bardzo relaksujące.] <##nDD>
103390	kąpiel fotograficzna	1	2	##K: specj. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/K%C4%85piel_fotograficzna} <##nDD>
103394	oddział kardiologiczny	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103401	kopia filmowa	1	2	##K: og. ##D: skopiowana z negatywu, naświetlona i obrobiona taśma filmowa, do wielokrotnego odtwarzania. [##P: Potrzebowaliśmy tę kopię filmową, żeby móc wyświetlić film jeszcze w dniu premiery.] <##nDD> 
103403	kopia fotograficzna	1	2	##K: og. ##D: fotograficzna odbitka z negatywu lub pozytywu. [##P: Potrzebowaliśmy kopii fotograficznej tych materiałów, bo przygotowywaliśmy wystawę zdjęć.] <##nDD> 
103419	oddziaływanie grawitacyjne	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103421	oddziaływanie elektromagnetyczne	1	2	##K: specj. ##D: jedno z czterech znanych fizyce oddziaływań elementarnych, odpowiada za siły działające między cząstkami posiadającymi ładunek elektryczny. [##P: ] {##L: https://pl.wikipedia.org/wiki/Oddzia%C5%82ywanie_elektromagnetyczne} <##nDD>
103424	nośnik oddziaływania	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103430	kwant oddziaływania	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103436	kwant energii	1	2	##K: specj. ##D: porcja energii, jaką może pochłonąć lub jaką może przekazać układ w pojedynczym akcie oddziaływania z innym układem. [##P: ] {##L: https://pl.wikipedia.org/wiki/Kwant_energii} <##nDD>
103437	kwant czasu	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103503	zmiana stanu skupienia	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103550	krew tętnicza	1	2	##K: specj. ##D: krew utlenowana, zawierająca hemoglobinę wysyconą tlenem w ponad 97%, płynąca tętnicami obiegu dużego i żyłami obiegu małego. [##P: ] {##L: } <##nDD>
103552	krew żylna	1	2	##K: specj. ##D: krew odtlenowana, zawierająca hemoglobinę wysyconą tlenem w ilości 50-70%, płynąca tętnicami obiegu małego i żyłami obiegu dużego. [##P: ] {##L: } <##nDD>
103561	ciśnienie barometryczne	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103573	postać biblijna	1	2	##K: og. ##D: postać, która pojawia się w Biblii - świętej księdze chrześijan. [##P: ] {##L: } <##nDD>
103578	postać mitologiczna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0
103663	statek rzeczny	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
103708	czepek pływacki	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
397272	naczynia kapilarne	1	2	##K: specj. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Naczynie_w%C5%82osowate} <##nDD>
103780	zapora inżynieryjna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103782	zapora przeciwpancerna	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zapora_przeciwpancerna} <##nDD>
103785	zapora przeciwczołgowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103787	zapora przeciwpiechotna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103788	zapora przeciwtransportowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103789	zapora przeciwdesantowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103790	zapora specjalnego przeznaczenia	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103795	zapora fortyfikacyjna	1	2	##K: specj. ##D: zapora inżynieryjna niewybuchowa, którą wykonuje się w terenie bądź przygotowuje na zapleczu (prefabrykowane elementy) i ustawia na miejscu przeznaczenia w postaci gotowych elementów. {##L: http://pl.wikipedia.org/wiki/Zapora_fortyfikacyjna} <##nDD>
103796	zapora elektryzowana	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103808	zapora ziemna	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
103810	zapora drewniano-ziemna	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
103811	zapora drutowa	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
103812	zapora wodna	1	2	##K: og. ##D: bariera przegradzająca dolinę rzeki w celu spiętrzenia wody, zwykle betonowa, żelbetowa lub ziemna. {##L: http://pl.wikipedia.org/wiki/Zapora_wodna} <##nDD>
103819	zapora przenośna	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103821	zapora stała	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
103976	równy gość	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: {radość, zaufanie; dobro, szczęście} + s [Radek to równy gość, pomógł mi ostatnio przy przeprowadzce.] ##A2: {radość, zaufanie; szczęście} + s [Józek to równy gość - można na niego liczyć.]
632081	ser twarogowy	1	2	##K: og. ##D: produkt wytwarzany z mleka, zaliczany do serów świeżych, o białej barwie i grudkowatej bądź kremowej (dość zwartej) konsystencji, zależnej od zawartości tłuszczu w mleku. {##L: http://pl.wikipedia.org/wiki/Twaróg} <##nDD> 
104167	drużyna sportowa	1	2	##K: og. ##D: zespół składający się z określonej liczby graczy w danej dyscyplinie sportowej. [##P: Wiadomo, że drużyna sportowa powinna mieć spójną strategię.] {##L: http://pl.wikipedia.org/wiki/Dru%C5%BCyna_sportowa} <##nDD> 
104168	drużyna harcerska	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
104254	metoda prób i błędów	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
383003	muzyka latynoamerykańska	1	2	##K: og. ##D: wspólne określenie tańców, rytmów i stylów muzycznych charakterystycznych dla krajów Ameryki Łacińskiej. <##nDD> 
104320	organizmy jądrowe	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
104365	autokefaliczny Kościół prawosławny	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
104375	przerzut nowotworowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0
104379	mini turniej	1	2	##K: nienorm. ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0 
104425	lek przeciwnowotworowy	1	2	##K: og. ##D: substancja naturalna lub syntetyczna używana w chemioterapii nowotworów, działająca toksycznie na komórki nowotworowe. [##P: ] {##L: } <##nDD>
104434	złom żelazny	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
104685	punkt dostępu	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
104686	punkt dostępowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
104721	roślina błotna	1	2	##K: og. ##D: roślina zamieszkująca siedliska o dużej wilgotności zarówno gleby, jak i powietrza. [##P: Cienkie blaszki liściowe rośliny błotnej pokryte są epidermą, której powierzchnia jest dodatkowo zwiększana przez żywe włoski.] <##nDD> 
104824	menadżer plików	1	2	##K: specj. ##D: program komputerowy służący do zarządzania strukturą plików, katalogów i woluminów. [##P: ] {##L: https://pl.wikipedia.org/wiki/Mened%C5%BCer_plik%C3%B3w} <##nDD>
104825	menadżer okien	1	2	##K: specj. ##D: program zarządzający rozmieszczeniem, zachowaniem i rysowaniem okien w obrębie systemu okien. [##P: ] {##L: https://pl.wikipedia.org/wiki/Mened%C5%BCer_okien} <##s> <##nDD>
104826	menedżer okien	1	2	##K: specj. ##D: program zarządzający rozmieszczeniem, zachowaniem i rysowaniem okien w obrębie systemu okien. [##P: ] {##L: https://pl.wikipedia.org/wiki/Mened%C5%BCer_okien} <##s> <##nDD>
104827	menedżer plików	1	2	##K: specj. ##D: program komputerowy służący do zarządzania strukturą plików, katalogów i woluminów. [##P: ] {##L: https://pl.wikipedia.org/wiki/Mened%C5%BCer_plik%C3%B3w}  <##nDD>
104838	minister-członek Rady Ministrów	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0
104906	gaz wysypiskowy	1	2	##K: og.
##D: rodzaj biogazu powstający w wyniku fermentacji związków organicznych na składowiskach odpadów.
[##S: Energetyka wykorzystująca biomasę, gaz wysypiskowy, gaz uzyskany z oczyszczalni ścieków, a także energetyka oparta na małych elektrowniach wodnych może się rozwijać bez publicznych dotacji.]
{##L: https://pl.wikipedia.org/wiki/Gaz_wysypiskowy}
<##nDD>
<##as3DD>
104915	farba laserunkowa	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
104989	deska surfingowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
104990	deska snowboardowa	1	2	##K: og. ##D: najważniejszy element wyposażenia służącego do uprawiania snowboardingu. [##P: Górna powierzchnia desek snowboardowych pokrywana jest zwykle wzorami i rysunkami, których projekty są elementem marketingu wytwórców desek.] {##L: https://pl.wikipedia.org/wiki/Deska_snowboardowa} <##nDD> 
105079	depesza reuterowska	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
